id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
283587,tt1365050,0.424813,6000000,90777,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,,Cary Fukunaga,Child. Captive. Killer.,africa|based on novel|child soldier,"A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.",137,Drama|War,Participant Media|Focus Features|Red Crown Productions,9/11/15,306,7.5,2015,5519997.57120106,83514.8032534865
277713,tt2262161,0.42179,0,0,Sunset Song,Peter Mullan|Agyness Deyn|Kevin Guthrie|Hugh Ross|Douglas Rankine,,Terence Davies,,,The daughter of a Scottish farmer comes of age in the early 1900s.,135,Drama,Iris productions|Hurricane Films|SellOutPictures,12/4/15,19,7.1,2015,0,0
362105,tt4386242,0.36603,4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Dove Cameron|Katherine McNamara|Ryan McCartan|Laine MacNeil|Briana Buckmaster,,Peter DeLuise,,,Teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town.,85,Comedy|Horror,EveryWhere Studios,9/29/15,22,7.2,2015,4047998.21888078,0
318224,tt4257858,0.357614,0,0,Going Clear: Scientology and the Prison of Belief,Paul Haggis|Jason Beghe|Alex Gibney|Lawrence Wright|Sherry Stringfield,http://www.hbo.com/documentaries/going-clear/,Alex Gibney,,cult|scientology,"Going Clear intimately profiles eight former members of the Church of Scientology, shining a light on how they attract true believers and the things they do in the name of religion.",119,Documentary,Jigsaw Productions|HBO Documentary Films|Sky Atlantic,1/25/15,186,7.8,2015,0,0
337960,tt3671542,0.327373,0,0,Holding the Man,Ryan Corr|Craig Stott|Guy Pearce|Sarah Snook|Anthony LaPaglia,,Neil Armfield,A love story for everyone,,"In the 1970s, a young Australian boy, Timothy, finds himself confused. He falls for the captain of the football team. What follows shows all aspects of a relationship, regardless of gender or sexual preference. Conflict, temptation, and a huge burden which will affect every aspect of their lives.",128,Drama,Goalpost Pictures,8/27/15,43,7.9,2015,0,0
357681,tt4973112,0.198522,0,0,Hitting the Apex,Brad Pitt|Valentino Rossi|Jorge Lorenzo|Casey Stoner|Dani Pedrosa,http://hittingtheapexfilm.com/,Mark Neale,,fighter|motos,"'Hitting the Apex' is the inside story of six fighters â€“ six of the fastest motorcycle racers of all time â€“ and of the fates that awaited them at the peak of the sport. Itâ€™s the story of what is at stake for all of them: all that can be won, and all that can be lost, when you go chasing glory at over two hundred miles an hour â€“ on a motorcycle.",138,Documentary,First Movie Companie,9/2/15,14,8,2015,0,0
359305,tt4271918,0.309811,0,0,An Inspector Calls,David Thewlis|Miranda Richardson|Ken Stott|Sophie Rundle|Kyle Soller,http://www.dramarepublic.com/productions/an-inspector-calls/,Aisling Walsh,,woman director,A mysterious Inspector investigates the wealthy Birling family and their dinner guests following the suicide of a young woman.,86,Drama|Thriller|Mystery,BBC,9/13/15,16,7.8,2015,0,0
324291,tt3591436,0.270842,0,0,Night Owls,Adam Pally|Rosa Salazar|Rob Huebel|Tony Hale|Peter Krause,http://haven.la/portfolio/night-owls/,Charles Hood,,,"After workaholic Kevin has a drunken one night stand with the beautiful train-wreck Madeline, he's horrified to discover that she's actually his boss' jilted ex-mistress. When she takes a bottle of sleeping pills, Kevin is forced to keep her awake... and over the course of the night the two begin to fall for each other.",91,Drama|Comedy,,3/15/15,10,7.1,2015,0,0
340684,tt3899516,0.250866,0,0,Those People,Jonathan Gordon|Jason Ralph|Haaz Sleiman|Britt Lower|Meghann Fahy,http://www.thosepeoplefilm.com/,Joey Kuhn,,,"On Manhattan's gilded Upper East Side, a young gay painter is torn between an obsession with his infamous best friend and a promising new romance with an older foreign pianist.",89,Romance|Drama,,5/16/15,25,7.2,2015,0,0
340968,tt2492296,0.249595,0,0,Show Me a Hero,Oscar Isaac|Alfred Molina|Winona Ryder|Catherine Keener|Jim Belushi,,Paul Haggis,How does a politician know he's doing the right thing? We make him pay.,mayor|politics|murder|tv mini-series|racism,"Mayor Nick Wasicsko took office in 1987 during Yonkers' worst crisis when federal courts ordered public housing built in the white, middle class side of town, dividing the city in a bitter battle fueled by fear, racism, murder and politics.",300,History|Crime|Drama,,8/16/15,32,7.7,2015,0,0
309425,tt4056738,0.245948,0,0,Do You Believe?,Mira Sorvino|Sean Astin|Alexa PenaVega|Cybill Shepherd,,Jonathan M. Gunn,,christian,"When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.",115,Fantasy|Drama,Believe Entertainment|Pure Flix Entertainment|Toy Gun Films|10 West Studios,3/20/15,30,7.4,2015,0,0
298582,tt3977462,0.243321,1500000,0,Full Out,Ana Golja|Jennifer Beals|Ashanti Bromfield|Trevor Tordjman|Jake Epstein,https://www.facebook.com/fulloutmovie/,Sean Cisterna,Sometimes You Have to Fall Before You Fly,dancing|gymnastics|biography|sport|car accident,"Based on the true life story of California gymnast Ariana Berlin. As she zoned in on her Olympic goals, 14 year old Ariana Berlin's life took a sharp turn when she was involved in a debilitating car accident. Gaining her confidence and movement back through learning hip hop dance, she unexpectedly found herself called back to the gymnastics world thanks to world renowned UCLA Coach Valorie Kondos Field. With Val's help, Ariana was eventually able to secure a spot on the UCLA gymnastics team and win an NCAA championship, a lifelong goal that she had always dreamed of. This is a wonderfully inspiring story of persistence, confidence, and the heart and courage to make a somewhat impossible comeback in life.",94,History|Drama|Family,Carmel Creek Productions,9/11/15,15,7.2,2015,1379999.39280026,0
318044,tt4284010,0.22758,0,0,"What Happened, Miss Simone?",Nina Simone|Lisa Simone Kelly|Dick Gregory|Stanley Crouch|Elisabeth Henry-Macari,,Liz Garbus,Her story. Her voice.,voice|child prodigy|singer|racism|civil rights,"The film chronicles Nina Simone's journey from child piano prodigy to iconic musician and passionate activist, told in her own words.",101,Documentary|Music,NetFlix|Radical Media,1/22/15,77,7.7,2015,0,0
355020,tt4908644,0.220751,0,0,Winter on Fire: Ukraine's Fight for Freedom,,http://www.netflix.com/title/80031666,Evgeny Afineevsky,The Next Generation Of Revolution,,"A documentary on the unrest in Ukraine during 2013 and 2014, as student demonstrations supporting European integration grew into a violent revolution calling for the resignation of President Viktor F. Yanukovich.",98,Documentary,Passion Pictures|Campbell Grobman Films|Afineevsky - Tolmor Production|Pray for Ukraine Production|Rock Paper Scissors,10/9/15,37,8.2,2015,0,0
373558,tt5297750,0.209036,0,0,Taylor Swift: The 1989 World Tour - Live,Taylor Swift|Ellen DeGeneres|Cara Delevingne|Lena Dunham|Selena Gomez,,Jonas Ã…kerlund,,pop culture|pop singer|pop star|music|concert,"Taylor delivers the concert event of the year. Filmed at Sydney's ANZ Stadium in front of 76,000 fans, The 1989 World Tour - Live captures the excitement and energy of the hottest pop star in the world. Filled with great music, an electrifying stage show, and superstar guest appearances, the concert film is only on Apple Music.",132,Documentary|Music,Apple Inc.,12/20/15,15,7.6,2015,0,0
367326,tt5184298,0.208491,0,0,Cosmic Scrat-tastrophe,Chris Wedge|Ray Romano|John Leguizamo|Denis Leary,,Mike Thurmeier|Galen T. Chu,,,Scrat struggles once again to protect his nut.,5,Science Fiction|Comedy|Animation|Family,Twentieth Century Fox Film Corporation|Blue Sky Studios,11/6/15,33,7.7,2015,0,0
321109,tt4393514,0.201696,0,0,Bitter Lake,,,Adam Curtis,,manipulation|politics|war|control|fear,An experimental documentary that explores Saudi Arabia's relationship with the U.S. and the role this has played in the war in Afghanistan.,135,Documentary,BBC,1/24/15,19,7.8,2015,0,0
354857,tt4920274,0.087904,3000000,0,Regular Show: The Movie,J.G. Quintel|Mark Hamill|Sam Marin|William Salyers|David Koechner,,J.G. Quintel,Save the Universe From Yourselves or You're Fired,time travel|friendship,"To save the universe, and their friendship, Mordecai and Rigby must defeat an evil volleyball coach.",70,Comedy|TV Movie|Animation|Science Fiction,Cartoon Network Studios,9/1/15,27,7.4,2015,2759998.78560053,0
361671,tt5227516,0.129455,0,0,Ellis,Robert De Niro,http://jr-art.net,JR,,art|ellis island,"Ellis, a fourteen-minute film directed by JR and written by Academy Award winner Eric Roth, tells the elusive story of countless immigrants whose pursuit of a new life led them to the now-shuttered Ellis Island Immigrant Hospital. Following its opening in 1902, approximately 1.2 million people passed through the facility, where the Statue of Liberty can be seen from the windows. Languishing in a sort of purgatory awaiting their fate, many were never discharged.",14,Drama,Unframed USA,10/4/15,15,7.2,2015,0,0
346494,tt4246854,0.16414,0,0,Coconut Hero,Alex Ozerov|Bea Santos|Krista Bridges|Sebastian Schipper|Udo Kier,,Florian Cossen,The story of Mike Tyson... not the boxer.,suicide attempt|high school|loneliness|death|first love,"It's not easy being a teenager and Mike, a sixteen-year-old, has it espcially hard. He lives in the sticks with his mother, a non-stop nagger, in Faintville, a Canadian timber industry town. He has no father, no friends, not even a favorite meal. Basically, his sole wish is simply to vanish from the face of the earth. One day, Mike writes his own obituary and shoots himself. To his great disappointment he wakes up the in the local hospital. During a routine examination, the doctors discover a plum-sized tumor in his brain. Mike can scarcely believe his luck and keeps the illness to himself to avoid undergoing surgery that would save him. Staring death directly in the eyes, however, changes Mike's point of view and he re-evaluates his opinion of both enchanting and crazy Miranda. Somebody seems to understand him after all.",101,Comedy|Drama,Hessischer Rundfunk (HR)|UFA Fiction|Six Island Productions,8/13/15,10,7.4,2015,0,0
321974,tt3707114,0.162526,0,0,Janis: Little Girl Blue,Janis Joplin|Cat Power|D.A. Pennebaker|Dick Cavett|Peter Albin,,Amy Berg,,biography|woodstock|music band|rock concert|woman director,"Musician Cat Power narrates this documentary on Janis Joplin's evolution into a star from letters that Joplin wrote over the years to her friends, family, and collaborators.",106,Documentary|Music,Jigsaw Productions|Disarming Films,9/9/15,31,7.5,2015,0,0
355178,tt4909348,0.157172,0,0,Amy Schumer: Live at the Apollo,Amy Schumer,http://www.hbo.com/comedy/amy-schumer-live-from-the-apollo,Chris Rock,She's a lady,sex|stand-up|stand up comedy,"With her unique blend of honesty and unapologetic humor, Amy Schumer is one of the funniest, freshest faces in the industry today. This October, Schumer's provocative and hilariously wicked mind will be on full display as she headlines her first HBO stand-up comedy special: 'Amy Schumer: Live at the Apollo.' Directed by Chris Rock, the one-hour special features the comedian talking about her life and was taped before a live audience at New Yorkâ€™s iconic Apollo Theater.",57,Comedy,Home Box Office (HBO),10/17/15,17,7.5,2015,0,0
327029,tt4475970,0.138353,0,0,Power/Rangers,Katee Sackhoff|James Van Der Beek|Russ Bain|Will Yun Lee|Gichi Gamba,https://vimeo.com/120401488,Joseph Kahn,,tokusatsu|dystopic future|fan film|power rangers|short,"Deboot of the Power Rangers. Joseph Kahn's take on the FAN FILM. Not a pilot, not a series, not for profit, strictly for exhibition. This is a bootleg experiment not affiliated or endorsed by Saban Entertainment or Lionsgate nor is it selling any product. He claims no rights to any of the characters. This is the NSFW version.",14,Action|Adventure|Science Fiction,Adi Shankar Production,2/24/15,93,7.4,2015,0,0
339065,tt3162938,0.137772,0,0,The True Cost,Vandana Shiva|Stella McCartney,http://truecostmovie.com,Andrew Morgan,Who Pays the Price for Our Clothing?,factory worker|textile industry|documentary|economics|fashion,Film from Andrew Morgan.  The True Cost is a documentary film exploring the impact of fashion on people and the planet.,92,Documentary,,5/29/15,39,7.6,2015,0,0
369058,tt5210380,0.133921,0,0,Merry Kissmas,Karissa Staples|Brant Daugherty|Brittany Underwood|Ion Overman|Doris Roberts,,Michael Feifer,,,"Unwinding her relationship from a controlling choreographer, Kayla happens to take an elevator ride with lonesome caterer â€œDustinâ€. The lift stalls, and spontaneously, magical kisses follow. Soon the choreographer makes nice, and Dustin retreats. Kayla becomes confused as to which man to love.",90,Romance|TV Movie,,12/5/15,10,7.6,2015,0,0
325113,tt2523832,0.129104,0,0,A Girl Like Her,Jimmy Bennett|Lexi Ainsworth|Hunter King|Amy S. Weber|Stephanie Cotton,,Amy S. Weber,Everybody's dreamgirl. One girl's nightmare.,teenage girl|woman director,"16 year old Jessica Burns has a secret that sheâ€™s afraid to share with anyoneâ€”except her best friend, Brian Slater. For the past year sheâ€™s been victimized by another girl: her former friend, Avery Keller, one of South Brookdale High Schoolâ€™s most popular and beautiful students. What can you do when the world sees the image of a person but not the reality? With Brianâ€™s help and a hidden digital camera, the evidence of Averyâ€™s relentless harassment is captured and finally exposed, bringing both girls and their families face to face with the truth.",91,Drama,,3/27/15,49,7.3,2015,0,0
